StockCode,Latest_Close,MA5,MA20,StockName
002284,16.78,16.506,15.5155,
600644,11.2,10.975999999999999,10.256,乐山电力
002196,18.68,16.444,15.029999999999998,
603823,17.33,16.93,15.9875,百合花
002946,19.45,19.205999999999996,18.752000000000002,
002246,19.85,19.770000000000003,18.5,
600961,18.89,18.588,17.073,株冶集团
600352,13.16,12.096,11.2785,浙江龙盛
000683,8.67,8.190000000000001,7.635,
603070,14.34,13.786000000000001,13.171000000000001,万控智造
605180,14.84,14.754,14.550999999999998,华生科技
600116,6.63,6.597999999999999,6.561,三峡水利
603050,18.77,18.426000000000002,18.0375,科林电气
600732,14.1,13.868,13.512,爱旭股份
603995,18.91,18.901999999999997,18.438000000000002,甬金股份
002635,14.48,14.334,14.095499999999998,
002322,13.11,12.99,12.407499999999999,
000020,14.54,14.498,14.310999999999998,
002400,10.99,10.934000000000001,10.165,
002803,19.88,19.458,17.490000000000002,
002587,6.97,6.9239999999999995,6.7425,
002580,13.29,13.163999999999998,12.77,
603291,11.68,11.172,10.237,联合水务
000600,8.81,8.777999999999999,8.6035,
002658,9.49,9.222,8.99,
000758,7.08,7.023999999999999,6.647,
002139,14.41,14.246,13.948000000000002,
000739,18.28,18.174,17.0235,
603006,14.38,14.207999999999998,13.467500000000001,联明股份
600168,5.24,5.191999999999999,5.154000000000001,武汉控股
600375,6.41,6.26,6.0775,汉马科技
000708,16.11,15.95,15.9325,
002753,7.29,7.272,7.199,
000993,12.9,12.764000000000001,12.488,
600251,9.87,9.706,9.343,冠农股份
002350,9.11,8.894,8.5165,
600097,11.95,11.838,11.656,开创国际
000422,16.0,15.552000000000001,14.868500000000001,
601615,19.68,17.444,15.031,明阳智能
601311,9.48,9.441999999999998,9.275,骆驼股份
002186,12.39,12.134,11.988,
000035,5.94,5.836,5.677,
603212,15.23,14.792000000000002,14.588,赛伍技术
002085,16.98,16.976000000000003,16.1325,
002283,7.19,6.574000000000001,6.327,
600769,13.36,13.224,12.5875,祥龙电业
002237,15.02,14.706,13.8105,
002439,15.01,14.916,14.714500000000001,
001239,16.83,16.602,16.3805,
603309,14.22,14.026000000000002,13.836500000000001,维力医疗
603856,13.13,13.018,12.6755,东宏股份
002208,15.85,14.638,12.916,
603118,12.18,11.904,11.8215,共进股份
002429,9.19,8.919999999999998,7.75,
601669,5.78,5.498,5.3285,中国电建
000027,7.01,6.896000000000001,6.677,
002716,11.15,9.802,7.7655,
002448,14.26,13.99,13.261,
002096,13.39,13.382000000000001,13.378499999999999,
600237,10.15,9.986,9.398,铜峰电子
603328,11.34,11.25,11.172,依顿电子
600510,8.93,8.767999999999997,8.7305,黑牡丹
600449,12.82,12.75,12.542,宁夏建材
002743,5.8,5.7219999999999995,5.522499999999999,
603788,17.16,16.964,16.5445,宁波高发
002546,8.26,7.4799999999999995,7.168000000000001,
003025,14.98,14.74,14.302000000000001,
600189,7.37,7.295999999999999,7.135499999999999,泉阳泉
603213,13.61,13.489999999999998,13.238999999999999,镇洋发展
600768,16.03,16.026000000000003,14.613000000000003,宁波富邦
603759,11.7,11.158,10.6285,海天股份
600246,14.03,13.108,12.6725,万通发展
002381,6.81,6.802,6.6815,
603318,7.13,7.014,6.7829999999999995,水发燃气
603861,15.22,14.986,13.3295,白云电器
603966,13.68,13.667999999999997,12.2545,法兰泰克
002185,12.7,12.026,11.3515,
002617,9.46,9.278,8.4615,
002842,19.3,17.602,15.299000000000001,
000899,10.46,10.422000000000002,10.1635,
603310,17.2,17.156,17.0745,巍华新材
600746,7.49,7.3340000000000005,7.1145,江苏索普
600106,6.67,6.518000000000001,6.3615,重庆路桥
002806,12.88,12.672,12.433,
002591,7.54,7.394,7.340999999999999,
600026,14.03,13.951999999999998,12.421000000000001,中远海能
603801,9.41,9.4,9.2715,志邦家居
002576,18.4,18.172,17.490499999999997,
601218,5.23,5.226000000000001,5.141,吉鑫科技
002449,8.86,8.819999999999999,8.5615,
603166,17.7,17.224000000000004,16.142500000000002,福达股份
600379,12.69,12.494000000000002,11.9855,宝光股份
002010,6.8,6.675999999999999,6.2715000000000005,
002249,11.62,11.29,10.894,
600219,6.53,6.232000000000001,5.6754999999999995,南山铝业
601800,8.53,8.446,8.354,中国交建
603172,19.14,18.482,18.055,万丰股份
600744,6.63,6.286,6.082,华银电力
600268,12.24,12.117999999999999,11.084999999999999,国电南自
000045,12.38,12.320000000000002,12.193,
002328,7.11,7.078,6.858,
002729,19.05,18.762000000000004,16.809500000000003,
600302,12.1,11.161999999999999,10.5265,标准股份
603037,19.04,17.508,15.611499999999998,凯众股份
603058,10.56,9.873999999999999,9.619,永吉股份
002427,7.24,7.15,6.738000000000001,
002637,10.77,10.617999999999999,10.391499999999999,
603848,19.02,18.991999999999997,18.697,好太太
002490,8.18,8.09,7.4030000000000005,
002358,6.45,5.978,5.717499999999999,
002376,8.07,7.926,7.7780000000000005,
000610,13.17,12.99,12.6805,
000636,18.84,17.81,16.771,
600774,9.62,9.602,9.434000000000001,汉商集团
600405,5.6,5.598,5.3525,动力源
002039,18.97,18.562000000000005,18.299,
603231,19.45,19.164,18.670499999999997,索宝蛋白
603336,9.09,8.722,8.6735,宏辉果蔬
601033,15.53,15.456,15.252,永兴股份
600531,13.98,13.722,12.397499999999999,豫光金铅
605158,8.23,8.196000000000002,8.0455,华达新材
601179,13.05,12.612,10.3665,中国西电
002671,5.58,5.486,5.327500000000001,
000525,5.58,5.578,5.5735,
002478,8.96,8.623999999999999,8.5155,
003038,16.45,16.25,15.836000000000002,
000037,8.8,8.764,8.544500000000001,
603201,17.27,17.25,16.997500000000002,XD常润股
002416,13.64,13.39,12.881,
002968,12.96,12.76,12.3045,
002996,7.88,7.843999999999999,7.609999999999999,
002836,18.05,16.466,15.805000000000001,
603218,13.68,13.572,13.291,日月股份
002026,15.76,15.144,14.8115,
603330,7.42,7.4079999999999995,7.3694999999999995,天洋新材
600226,5.82,5.819999999999999,5.3660000000000005,亨通股份
000920,12.97,12.760000000000002,12.583,
603730,10.75,9.836000000000002,8.794500000000001,岱美股份
600841,6.8,6.403999999999999,6.246499999999999,动力新科
603191,17.69,17.416,15.854499999999998,望变电气
603527,11.38,11.372,11.1005,众源新材
002144,13.19,12.963999999999999,12.7845,
603112,19.48,19.272,17.9265,华翔股份
002053,11.96,11.954,11.808,
603038,19.67,17.872,16.697,华立股份
000066,16.57,16.484,14.931999999999999,
002800,17.59,16.895999999999997,15.745499999999998,
003039,17.89,17.241999999999997,15.825999999999999,
001289,15.77,15.675999999999998,15.338,
601163,15.53,14.486,14.411999999999997,三角轮胎
600133,11.08,10.475999999999999,9.5725,东湖高新
002962,15.59,15.225999999999999,14.7785,
002441,9.76,9.59,9.382000000000001,
002606,9.85,9.414,9.051,
600273,9.73,9.64,8.958499999999999,嘉化能源
600084,5.78,5.666000000000001,5.4135,中信尼雅
600577,15.4,14.734,12.885,精达股份
601233,19.85,19.208,17.767000000000003,桐昆股份
002846,17.75,17.324,16.55,
603515,18.73,18.648,18.4215,欧普照明
002079,10.22,9.982000000000001,9.692,
600350,9.78,9.691999999999998,9.589500000000001,山东高速
002227,12.73,12.700000000000003,12.334,
002112,19.97,18.744,15.153,
601966,14.98,14.84,14.758499999999998,玲珑轮胎
002493,12.98,12.264,11.6325,
000498,6.15,6.126,6.0505,
000554,7.4,7.040000000000001,6.7545,
000782,5.32,5.2700000000000005,5.109,
601808,15.65,15.081999999999999,14.565000000000001,中海油服
002627,8.17,7.890000000000001,7.593000000000001,
000721,9.88,9.556000000000001,9.3465,
000421,7.15,7.0040000000000004,6.911499999999999,
002893,11.9,11.692,11.453,
002101,12.49,12.462,12.328,
002140,11.78,11.722,11.523,
603111,7.13,7.062,6.9845,康尼机电
603500,13.7,13.394,12.48,祥和实业
600528,8.52,8.48,8.32,中铁工业
002655,13.15,13.062000000000001,12.791,
601677,16.29,15.591999999999999,14.9515,明泰铝业
002106,11.32,11.24,11.0405,
600667,9.3,8.614,8.263,太极实业
603107,15.38,15.266,15.0745,上海汽配
000009,10.18,10.136,10.072,
002582,15.06,13.831999999999999,12.162,
002011,13.06,13.040000000000001,12.851000000000003,
600550,14.26,13.156,11.516000000000002,保变电气
000856,10.45,10.404,10.205499999999999,
600203,13.6,13.548000000000002,13.2995,福日电子
000823,14.35,14.23,13.901500000000002,
603132,16.25,15.854000000000003,15.029499999999999,金徽股份
603917,14.8,14.718,14.631500000000003,合力科技
002063,6.67,6.664,6.2475000000000005,
603677,18.32,18.165999999999997,18.035500000000003,奇精机械
002452,9.5,8.924000000000001,8.477500000000001,
002015,11.2,10.892,10.352,
601700,6.12,5.926,5.6955,风范股份
600742,10.19,10.05,9.9175,富维股份
002686,6.75,6.720000000000001,6.595000000000001,
002276,18.07,17.758,16.982499999999998,
603071,13.73,13.690000000000001,13.3905,物产环能
002062,10.14,9.504000000000001,9.2675,
600722,6.92,6.646000000000001,6.4215,金牛化工
002669,15.0,14.985999999999999,14.872,
002092,5.99,5.811999999999999,5.2915,
601330,6.93,6.926,6.849000000000001,绿色动力
603871,14.15,14.104,13.902000000000001,嘉友国际
605056,18.39,18.052,17.4865,咸亨国际
002923,13.95,13.029999999999998,12.541,
600348,8.86,8.496,8.2045,华阳股份
603029,18.93,18.82,18.4275,天鹅股份
000685,12.6,12.286,11.883999999999999,
600676,9.46,8.687999999999999,6.623,交运股份
002494,5.48,5.476000000000002,5.386,
002660,9.55,9.534,9.3595,
000830,19.48,18.508,17.177500000000002,
002395,19.01,18.646,17.4315,
603289,11.3,11.056000000000001,10.4335,泰瑞机器
601083,11.66,11.586,11.437999999999999,锦江航运
000682,13.18,12.819999999999999,12.1805,
000576,11.02,10.972,10.622499999999999,
002798,6.58,6.464,5.9990000000000006,
605169,13.99,13.95,13.516,洪通燃气
603987,9.13,9.096,8.849,康德莱
600538,6.43,6.380000000000001,6.254,国发股份
600662,6.19,6.032,5.313999999999999,外服控股
603238,18.87,18.3,17.6845,诺邦股份
605303,18.81,18.484,18.144,园林股份
601956,7.56,7.473999999999999,7.263499999999999,东贝集团
002354,7.47,7.404000000000001,7.067,
603223,10.3,9.89,9.5475,恒通股份
002114,9.73,9.476000000000003,8.775,
603836,14.12,14.070000000000002,13.897,海程邦达
002182,17.34,17.3,15.879499999999998,
603725,9.79,9.691999999999998,9.435500000000001,天安新材
605151,19.25,19.083999999999996,18.953,西上海
000779,8.74,8.606,8.416,
000875,6.56,6.522000000000001,6.017,
002973,14.87,14.722,14.033000000000001,
000913,16.11,15.953999999999999,15.5375,
603378,6.92,6.878,6.8115000000000006,亚士创能
603155,18.01,17.932,17.5795,新亚强
603125,18.87,18.684000000000005,17.9315,常青科技
600409,7.06,6.944,6.5125,三友化工
601222,5.85,5.796,5.6175,林洋能源
002917,14.08,13.804000000000002,13.444999999999999,
002815,14.26,14.132,13.927000000000001,
603456,19.64,19.616,18.6935,九洲药业
601339,6.72,6.378,6.004,百隆东方
603588,9.02,8.895999999999999,8.112,高能环境
600257,7.43,7.3,6.672499999999999,大湖股份
002410,15.27,14.830000000000002,13.1035,
600689,13.82,13.813999999999998,13.608500000000001,上海三毛
600579,8.9,8.842,8.58,中化装备
603153,17.7,17.648,17.307,上海建科
600499,14.78,14.446000000000002,13.918000000000001,科达制造
603103,19.12,18.85,17.52,横店影视
002349,7.7,7.694,7.4565,
002570,6.33,6.262,6.215,
002414,17.97,16.816,15.550999999999998,
002953,13.27,12.331999999999999,11.8375,
002067,5.84,5.654000000000002,5.585,
002207,8.65,8.522,8.08,
600817,11.88,11.728,11.432500000000001,宇通重工
603056,18.68,15.807999999999998,14.39,德邦股份
002233,9.61,9.342000000000002,9.100999999999999,
600278,8.38,8.274000000000001,7.8255,东方创业
605066,8.04,7.969999999999999,7.531499999999999,天正电气
600497,8.97,8.725999999999999,7.7555000000000005,驰宏锌锗
600101,10.0,9.888,9.4635,明星电力
002035,6.31,6.272,6.235,
603989,17.5,17.282,16.871000000000002,艾华集团
601827,8.51,8.5,8.42,三峰环境
000958,6.88,6.861999999999999,6.6375,
600230,19.3,16.796,15.235500000000002,沧州大化
600986,10.2,10.084,9.053999999999998,浙文互联
000862,6.09,6.072,5.9845,
002588,10.8,10.404,9.99,
600780,5.9,5.87,5.78,通宝能源
603806,14.27,14.156,13.8995,福斯特
002823,16.95,16.594,16.192500000000003,
600642,8.04,8.004,7.962999999999999,申能股份
600874,6.1,6.069999999999999,6.0280000000000005,创业环保
002539,12.04,12.008000000000001,11.89,
000301,11.23,10.954,10.792,
000737,15.91,15.817999999999998,15.282500000000002,
600671,18.41,17.740000000000002,17.451999999999998,天目药业
002560,11.03,10.530000000000001,10.0845,
002077,16.67,15.876,15.223999999999998,
600710,11.03,10.904,10.855500000000001,苏美达
603519,12.59,12.418,12.138000000000002,立霸股份
000970,14.05,13.95,13.607999999999999,
002170,13.11,12.815999999999999,12.402000000000001,
600509,8.96,8.604000000000001,8.489,天富能源
000506,14.52,14.344,13.696000000000002,
600218,11.16,10.794,10.720500000000001,全柴动力
002615,7.76,7.75,7.7485,
002469,9.2,8.998000000000001,8.661999999999999,
600560,17.77,17.544,16.823500000000003,金自天正
002467,6.79,6.51,6.327,
600623,9.53,9.251999999999999,8.200500000000002,华谊集团
603616,5.56,5.555999999999999,5.32,韩建河山
000791,6.73,6.662000000000001,6.5969999999999995,
600054,11.7,11.618,11.467,黄山旅游
603958,13.59,13.358,13.1775,哈森股份
002201,12.6,12.562000000000001,11.6525,
002986,11.17,11.123999999999999,10.957,
605018,11.71,11.580000000000002,11.4245,长华集团
600210,7.58,7.564,7.467499999999999,紫江企业
000722,12.25,12.17,11.959999999999999,
605189,16.24,15.811999999999998,15.593,富春染织
600366,14.53,14.436000000000002,14.0815,宁波韵升
603985,16.23,16.094,15.360499999999998,恒润股份
603065,8.58,8.52,8.4175,宿迁联盛
002692,5.54,5.376,5.229,
603214,17.95,17.747999999999998,17.457,爱婴室
600615,12.24,11.998000000000001,11.5525,鑫源智造
600526,5.45,5.41,5.3469999999999995,菲达环保
002282,7.62,7.531999999999999,7.420999999999999,
603002,8.08,7.840000000000001,7.575500000000001,宏昌电子
001366,13.47,13.431999999999999,13.3295,
002705,14.54,14.5,14.3385,
600873,10.37,10.302,10.206999999999999,梅花生物
600131,18.21,17.824,16.7035,国网信通
001202,19.01,18.816,16.5255,
600333,6.12,5.85,5.685499999999999,长春燃气
603599,12.99,12.494,11.9495,广信股份
600889,16.89,16.482,16.448500000000003,南京化纤
002527,17.53,17.084,16.505,
600847,12.86,12.644,11.888,万里股份
002267,7.68,7.67,7.5785,
605599,17.72,17.486,16.767500000000002,菜百股份
002533,13.56,13.118,12.745000000000001,
002121,9.66,8.752,8.088,
601012,18.73,18.71,18.467499999999998,隆基绿能
000060,7.27,6.922,6.329,
000821,13.95,13.942000000000002,13.4595,
603012,7.57,7.209999999999999,6.397,创力集团
002454,9.17,8.978,8.8035,
600834,8.85,8.744,8.475,申通地铁
600796,6.32,6.274,6.178,钱江生化
600517,6.58,6.414,6.1594999999999995,国网英大
603329,11.3,11.254,11.1355,上海雅仕
603086,8.7,8.584,8.364,先达股份
002758,10.76,10.472,10.135,
600326,11.25,11.169999999999998,11.103,西藏天路
600720,7.38,7.343999999999999,7.325999999999999,中交设计
000795,10.37,10.294,10.0515,
002167,13.49,13.356,12.7845,
002299,16.61,16.576,16.526999999999997,
600505,14.13,14.004,13.35,西昌电力
002969,19.41,17.71,12.922,
002636,18.52,17.118000000000002,16.69,
603135,11.0,10.018,9.447,中重科技
600805,5.77,5.753999999999998,5.599500000000001,悦达投资
000670,7.73,7.476000000000002,7.4425,
603233,19.9,19.548,18.4915,大参林
603982,8.64,8.632,8.4815,泉峰汽车
002510,8.16,7.894,7.492,
603477,17.85,17.752,17.3785,巨星农牧
002057,10.69,10.594,10.4125,
002440,7.78,7.756,7.660500000000001,
002887,9.41,9.370000000000001,9.3595,
002519,8.6,8.4,8.3275,
002746,6.18,6.162,6.1225,
000544,8.46,8.404,8.342,
601061,15.63,15.412,14.753500000000003,中信金属
600970,10.55,10.532,10.3655,中材国际
601686,6.47,6.446,6.3765,友发集团
002863,5.99,5.906000000000001,5.8215,
002457,11.38,11.348,10.991999999999999,
605208,14.26,13.994,13.636000000000001,永茂泰
603165,15.01,14.678,13.3195,荣晟环保
601212,7.28,6.864,6.077,白银有色
002264,10.88,10.836,9.657,
603889,8.91,8.896,8.057500000000001,新澳股份
600821,5.42,5.38,5.2330000000000005,金开新能
603025,19.29,19.07,18.3585,大豪科技
002034,16.32,16.288,16.114,
002911,13.56,12.956,12.443000000000001,
002833,18.01,17.446,16.6265,
002745,10.61,10.152,9.715,
002073,8.56,8.48,8.325999999999999,
002845,15.41,14.792000000000002,14.363000000000003,
603098,14.33,14.312000000000001,13.8155,森特股份
600785,18.82,16.012,14.460999999999999,新华百货
000655,9.87,9.803999999999998,9.581999999999999,
002357,12.4,11.48,10.808,
603915,18.47,18.384,18.0865,国茂股份
600846,14.39,14.05,13.884,同济科技
002918,16.81,16.535999999999998,15.042499999999999,
002645,15.46,15.392000000000001,15.0095,
600173,7.85,7.425999999999999,7.297500000000001,卧龙新能
600596,12.56,12.262,11.7655,新安股份
601865,16.41,16.26,15.977500000000001,福莱特
603161,15.48,14.55,13.943000000000001,科华控股
002372,10.7,10.672,10.644,
601798,9.4,9.367999999999999,9.096,蓝科高新
002654,15.78,15.447999999999999,14.757499999999999,
002215,11.3,11.290000000000001,10.8805,
002064,13.65,13.012,11.780999999999999,
603299,11.03,10.946000000000002,10.660499999999999,苏盐井神
600618,14.39,13.812000000000001,12.86,氯碱化工
600588,15.74,15.536000000000001,14.744,用友网络
601022,9.51,9.488,9.325500000000002,宁波远洋
603105,9.98,9.898,9.560500000000001,芯能科技
603356,17.41,17.041999999999998,15.209999999999999,华菱精工
600724,6.29,6.24,5.8275,宁波富达
600075,6.0,5.7780000000000005,5.2665,新疆天业
002406,8.16,8.11,7.875,
603618,8.51,8.412,8.355500000000001,杭电股份
002540,7.64,7.422,7.177,
601872,11.22,11.154,9.56,招商轮船
002340,9.15,9.08,8.5995,
002203,15.33,15.292000000000002,13.7925,
603276,17.74,17.47,16.913999999999998,恒兴新材
603023,5.97,5.866,5.575,威帝股份
603637,11.35,11.286,11.006,镇海股份
603998,12.28,12.036000000000001,11.6755,方盛制药
003015,16.23,16.034,15.813999999999998,
600995,13.77,13.428,12.9335,南网储能
002091,9.23,9.088000000000001,9.075500000000002,
600233,16.97,16.868000000000002,16.710500000000003,圆通速递
600731,7.05,7.014000000000001,6.9239999999999995,湖南海利
002331,10.58,9.724,9.1675,
000590,11.6,11.524000000000001,11.355500000000001,
600851,8.0,7.506000000000002,7.2829999999999995,海欣股份
002534,17.6,17.202,17.051,
600983,10.45,10.414,9.9645,惠而浦
600288,15.8,15.725999999999999,15.333499999999997,大恒科技
603208,15.83,15.118,14.818999999999999,江山欧派
603089,14.43,14.272,13.257,正裕工业
001896,6.34,6.252,5.5835,
000537,8.6,8.516,8.3865,
603577,10.99,10.756,10.5655,汇金通
002382,6.02,6.0120000000000005,5.72,
603808,10.0,9.52,8.888499999999999,歌力思
002258,17.5,16.466,14.400500000000003,
600703,15.79,14.95,14.2835,三安光电
